hsnr,hs,begadr,endadr,labez,labezsuf,certainty,lemma,lesart,labezorig,labezsuforig,suffix2,kontrolle,fehler,suff,vid,vl,korr,lekt,komm,anfalt,endalt,labezalt,lasufalt,base,over,comp,over1,comp1,printout,category,passage
422111,F1,20329025,20329025,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20329025,20329026)"
422111,F1,20329026,20329030,c,,1,,,c,,,,,,,,,,,,,,,,,,,,,,"[20329026,20329031)"
422111,F1,20329036,20329036,a,,1,,εστιν,a,,,,,,,,,,,,,,,,,,,,,,"[20329036,20329037)"
422111,F1,20329037,20329037,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20329037,20329038)"
422111,F1,20329038,20329038,a,,1,,αιωνιου,a,,,,,,,,,,,,,,,,,,,,,,"[20329038,20329039)"
422111,F1,20329040,20329040,e,,1,,κρισεως,e,,,,,,,,,,,,,,,,,,,,,,"[20329040,20329041)"
422111,F1,20330005,20330005,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20330005,20330006)"
422111,F1,20330006,20330008,a,,1,,πνευμα ακαθαρτον,a,,,,,,,,,,,,,,,,,,,,,,"[20330006,20330009)"
422111,F1,20330010,20330010,a,,1,,εχει,a,,,,,,,,,,,,,,,,,,,,,,"[20330010,20330011)"
422111,F1,20331002,20331018,q,,1,,και ερχεται η μητηρ και οι αδελφοι αυτου,q,,,,,,,,,,,,,,,,,,,,,,"[20331002,20331019)"
422111,F1,20331020,20331020,a,,1,,και,a,,,,,,,,,,,,,,,,,,,,,,"[20331020,20331021)"
422111,F1,20331022,20331024,b,,1,,εξω εστηκοτες,b,,,,,,,,,,,,,,,,,,,,,,"[20331022,20331025)"
422111,F1,20331026,20331026,a,,1,,απεστειλαν,a,,,,,,,,,,,,,,,,,,,,,,"[20331026,20331027)"
422111,F1,20331027,20331027,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20331027,20331028)"
422111,F1,20331028,20331034,a,,1,,προς αυτον καλουντες αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[20331028,20331035)"
422111,F1,20332002,20332011,a,,1,,και εκαθητο περι αυτον οχλος,a,,,,,,,,,,,,,,,,,,,,,,"[20332002,20332012)"
422111,F1,20332002,20332002,a,,1,,και,a,,,,,,,,,,,,,,,,,,,,,,"[20332002,20332003)"
422111,F1,20332004,20332010,a,,1,,εκαθητο περι αυτον οχλος,a,,,,,,,,,,,,,,,,,,,,,,"[20332004,20332011)"
422111,F1,20332004,20332004,a,,1,,εκαθητο,a,,,,,,,,,,,,,,,,,,,,,,"[20332004,20332005)"
422111,F1,20332005,20332005,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20332005,20332006)"
422111,F1,20332006,20332010,a,,1,,περι αυτον οχλος,a,,,,,,,,,,,,,,,,,,,,,,"[20332006,20332011)"
422111,F1,20332011,20332011,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20332011,20332012)"
422111,F1,20332012,20332016,b,,1,,ειπον δε αυτω,b,,,,,,,,,,,,,,,,,,,,,,"[20332012,20332017)"
422111,F1,20332018,20332018,a,,1,,ιδου,a,,,,,,,,,,,,,,,,,,,,,,"[20332018,20332019)"
422111,F1,20332024,20332024,a,,1,,σου,a,,,,,,,,,,,,,,,,,,,,,,"[20332024,20332025)"
422111,F1,20332026,20332032,a,,1,,και οι αδελφοι σου,a,,,,,,,,,,,,,,,,,,,,,,"[20332026,20332033)"
422111,F1,20332033,20332033,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20332033,20332034)"
422111,F1,20332036,20332036,a,,1,,ζητουσιν,a,,,,,,,,,,,,,,,,,,,,,,"[20332036,20332037)"
422111,F1,20333002,20333002,c,,1,,,c,,,,,,,,,,,,,,,,,,,,,,"[20333002,20333003)"
422111,F1,20333004,20333008,h,,1,,απεκριθη αυτοις και λεγει,h,,,,,,,,,,,,,,,,,,,,,,"[20333004,20333009)"
422111,F1,20333010,20333010,a,,1,,τις,a,,,,,,,,,,,,,,,,,,,,,,"[20333010,20333011)"
422111,F1,20333014,20333014,a,,1,,η,a,,,,,,,,,,,,,,,,,,,,,,"[20333014,20333015)"
422111,F1,20333018,20333018,a,,1,,μου,a,,,,,,,,,,,,,,,,,,,,,,"[20333018,20333019)"
422111,F1,20333020,20333022,a,,1,,και οι,a,,,,,,,,,,,,,,,,,,,,,,"[20333020,20333023)"
422111,F1,20333024,20333024,a,,1,,αδελφοι,a,,,,,,,,,,,,,,,,,,,,,,"[20333024,20333025)"
422111,F1,20333026,20334002,a,,1,,μου και,a,,,,,,,,,,,,,,,,,,,,,,"[20333026,20334003)"
422111,F1,20333026,20333026,a,,1,,μου,a,,,,,,,,,,,,,,,,,,,,,,"[20333026,20333027)"
422111,F1,20334004,20334004,a,,1,,περιβλεψαμενος,a,,,,,,,,,,,,,,,,,,,,,,"[20334004,20334005)"
422111,F1,20334006,20334014,c,,1,,τους κυκλω περι αυτον καθημενους,c,,,,,,,,,,,,,,,,,,,,,,"[20334006,20334015)"
422111,F1,20334016,20334016,a,,1,,λεγει,a,,,,,,,,,,,,,,,,,,,,,,"[20334016,20334017)"
422111,F1,20334017,20334017,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20334017,20334018)"
422111,F1,20334018,20334033,a,,1,,ιδε η μητηρ μου και οι αδελφοι μου,a,,,,,,,,,,,,,,,,,,,,,,"[20334018,20334034)"
422111,F1,20334018,20334018,b,,1,,ιδου,b,,,,,,,,,,,,,,,,,,,,,,"[20334018,20334019)"
422111,F1,20334025,20334025,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20334025,20334026)"
422111,F1,20334028,20334030,a,,1,,οι αδελφοι,a,,,,,,,,,,,,,,,,,,,,,,"[20334028,20334031)"
422111,F1,20334032,20334032,a,,1,,μου,a,,,,,,,,,,,,,,,,,,,,,,"[20334032,20334033)"
422111,F1,20334033,20334033,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20334033,20334034)"
422111,F1,20335002,20335006,a,,1,,ος γαρ αν,a,,,,,,,,,,,,,,,,,,,,,,"[20335002,20335007)"
422111,F1,20335008,20335008,a,,1,,ποιηση,a,,,,,,,,,,,,,,,,,,,,,,"[20335008,20335009)"
422111,F1,20335010,20335012,a,,1,,το θελημα,a,,,,,,,,,,,,,,,,,,,,,,"[20335010,20335013)"
422111,F1,20335016,20335016,a,,1,,θεου,a,,,,,,,,,,,,,,,,,,,,,,"[20335016,20335017)"
422111,F1,20335018,20335018,a,,1,,ουτος,a,,,,,,,,,,,,,,,,,,,,,,"[20335018,20335019)"
422111,F1,20335019,20335019,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20335019,20335020)"
422111,F1,20335020,20335022,a,,1,,αδελφος μου,a,,,,,,,,,,,,,,,,,,,,,,"[20335020,20335023)"
422111,F1,20335024,20335026,a,,1,,και αδελφη,a,,,,,,,,,,,,,,,,,,,,,,"[20335024,20335027)"
422111,F1,20335028,20335032,a,,1,,και μητηρ εστιν,a,,,,,,,,,,,,,,,,,,,,,,"[20335028,20335033)"
422111,F1,20401002,20401006,a,,1,,και παλιν ηρξατο,a,,,,,,,,,,,,,,,,,,,,,,"[20401002,20401007)"
422111,F1,20401007,20401007,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20401007,20401008)"
422111,F1,20401008,20401014,a,,1,,διδασκειν παρα την θαλασσαν,a,,,,,,,,,,,,,,,,,,,,,,"[20401008,20401015)"
422111,F1,20401008,20401008,a,,1,,διδασκειν,a,,,,,,,,,,,,,,,,,,,,,,"[20401008,20401009)"
422111,F1,20401010,20401010,a,,1,,παρα,a,,,,,,,,,,,,,,,,,,,,,,"[20401010,20401011)"
422111,F1,20401015,20401015,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20401015,20401016)"
422111,F1,20401018,20401018,b,,1,,συνερχεται,b,,,,,,,,,,,,,,,,,,,,,,"[20401018,20401019)"
422111,F1,20401020,20401026,a,,1,,προς αυτον οχλος πλειστος,a,,,,,,,,,,,,,,,,,,,,,,"[20401020,20401027)"
422111,F1,20401023,20401023,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20401023,20401024)"
422111,F1,20401024,20401026,b,,1,,οχλος πολυς,b,,,,,,,,,,,,,,,,,,,,,,"[20401024,20401027)"
422111,F1,20401028,20401028,a,,1,,ωστε,a,,,,,,,,,,,,,,,,,,,,,,"[20401028,20401029)"
422111,F1,20401029,20401029,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20401029,20401030)"
422111,F1,20401030,20401038,b,,1,,αυτον εμβαντα εις πλοιον καθησθαι,b,,,,,,,,,,,,,,,,,,,,,,"[20401030,20401039)"
422111,F1,20401040,20401044,a,,1,,εν τη θαλασση,a,,,,,,,,,,,,,,,,,,,,,,"[20401040,20401045)"
422111,F1,20401046,20401066,a,,1,,και πας ο οχλος προς την θαλασσαν επι της γης ησαν,a,,,,,,,,,,,,,,,,,,,,,,"[20401046,20401067)"
422111,F1,20401054,20401058,b,,1,,παρα την θαλασσαν,b,,,,,,,,,,,,,,,,,,,,,,"[20401054,20401059)"
422111,F1,20401060,20401066,c,,1,,επι της γης ην,c,,,,,,,,,,,,,,,,,,,,,,"[20401060,20401067)"
422111,F1,20402008,20402012,a,,1,,εν παραβολαις πολλα,a,,,,,,,,,,,,,,,,,,,,,,"[20402008,20402013)"
422111,F1,20402014,20403004,a,,1,,και ελεγεν αυτοις εν τη διδαχη αυτου ακουετε ιδου,a,,,,,,,,,,,,,,,,,,,,,,"[20402014,20403005)"
422111,F1,20402014,20402026,a,,1,,και ελεγεν αυτοις εν τη διδαχη αυτου,a,,,,,,,,,,,,,,,,,,,,,,"[20402014,20402027)"
422111,F1,20402014,20402018,a,,1,,και ελεγεν αυτοις,a,,,,,,,,,,,,,,,,,,,,,,"[20402014,20402019)"
422111,F1,20402020,20402020,a,,1,,εν,a,,,,,,,,,,,,,,,,,,,,,,"[20402020,20402021)"
422111,F1,20402024,20402024,a,,1,,διδαχη,a,,,,,,,,,,,,,,,,,,,,,,"[20402024,20402025)"
422111,F1,20403002,20403002,a,,1,,ακουετε,a,,,,,,,,,,,,,,,,,,,,,,"[20403002,20403003)"
422111,F1,20403003,20403003,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20403003,20403004)"
422111,F1,20403004,20403004,a,,1,,ιδου,a,,,,,,,,,,,,,,,,,,,,,,"[20403004,20403005)"
422111,F1,20403012,20403012,b,,1,,του σπειραι,b,,,,,,,,,,,,,,,,,,,,,,"[20403012,20403013)"
422111,F1,20403013,20403013,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20403013,20403014)"
422111,F1,20404004,20404010,a,,1,,εγενετο εν τω σπειρειν,a,,,,,,,,,,,,,,,,,,,,,,"[20404004,20404011)"
422111,F1,20404011,20404011,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20404011,20404012)"
422111,F1,20404012,20404024,a,,1,,ο μεν επεσεν παρα την οδον και,a,,,,,,,,,,,,,,,,,,,,,,"[20404012,20404025)"
422111,F1,20404012,20404012,a,,1,,ο,a,,,,,,,,,,,,,,,,,,,,,,"[20404012,20404013)"
422111,F1,20404018,20404018,a,,1,,παρα,a,,,,,,,,,,,,,,,,,,,,,,"[20404018,20404019)"
422111,F1,20404023,20404023,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20404023,20404024)"
422111,F1,20404026,20404026,a,,1,,ηλθεν,a,,,,,,,,,,,,,,,,,,,,,,"[20404026,20404027)"
422111,F1,20404030,20404030,a,,1,,πετεινα,a,,,,,,,,,,,,,,,,,,,,,,"[20404030,20404031)"
422111,F1,20404031,20404031,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20404031,20404032)"
422111,F1,20404032,20404034,a,,1,,και κατεφαγεν,a,,,,,,,,,,,,,,,,,,,,,,"[20404032,20404035)"
422111,F1,20404036,20404036,a,,1,,αυτο,a,,,,,,,,,,,,,,,,,,,,,,"[20404036,20404037)"
422111,F1,20405002,20405004,b,,1,,αλλο δε,b,,,,,,,,,,,,,,,,,,,,,,"[20405002,20405005)"
422111,F1,20405006,20405006,a,,1,,επεσεν,a,,,,,,,,,,,,,,,,,,,,,,"[20405006,20405007)"
422111,F1,20405010,20405012,b,,1,,τα πετρωδη,b,,,,,,,,,,,,,,,,,,,,,,"[20405010,20405013)"
422111,F1,20405013,20405013,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20405013,20405014)"
422111,F1,20405014,20405014,a,,1,,οπου,a,,,,,,,,,,,,,,,,,,,,,,"[20405014,20405015)"
422111,F1,20405018,20405022,a,,1,,ειχεν γην πολλην,a,,,,,,,,,,,,,,,,,,,,,,"[20405018,20405023)"
422111,F1,20405024,20405026,a,,1,,και ευθυς,a,,,,,,,,,,,,,,,,,,,,,,"[20405024,20405027)"
422111,F1,20405028,20405028,c,,1,,εξεβλαστησεν,c,,,,,,,,,,,,,,,,,,,,,,"[20405028,20405029)"
422111,F1,20405030,20405040,a,,1,,δια το μη εχειν βαθος γης,a,,,,,,,,,,,,,,,,,,,,,,"[20405030,20405041)"
422111,F1,20405038,20405040,a,,1,,βαθος γης,a,,,,,,,,,,,,,,,,,,,,,,"[20405038,20405041)"
422111,F1,20406002,20406012,a,,1,,και οτε ανετειλεν ο ηλιος εκαυματισθη,a,,,,,,,,,,,,,,,,,,,,,,"[20406002,20406013)"
422111,F1,20406002,20406010,b,,1,,ηλιου δε ανατειλαντος,b,,,,,,,,,,,,,,,,,,,,,,"[20406002,20406011)"
422111,F1,20406012,20406012,a,,1,,εκαυματισθη,a,,,,,,,,,,,,,,,,,,,,,,"[20406012,20406013)"
422111,F1,20406014,20406026,a,,1,,και δια το μη εχειν ριζαν εξηρανθη,a,,,,,,,,,,,,,,,,,,,,,,"[20406014,20406027)"
422111,F1,20406014,20406014,a,,1,,και,a,,,,,,,,,,,,,,,,,,,,,,"[20406014,20406015)"
422111,F1,20406024,20406024,a,,1,,ριζαν,a,,,,,,,,,,,,,,,,,,,,,,"[20406024,20406025)"
422111,F1,20406026,20406026,a,,1,,εξηρανθη,a,,,,,,,,,,,,,,,,,,,,,,"[20406026,20406027)"
422111,F1,20407002,20407006,a,,1,,και αλλο επεσεν,a,,,,,,,,,,,,,,,,,,,,,,"[20407002,20407007)"
422111,F1,20407008,20407008,a,,1,,εις,a,,,,,,,,,,,,,,,,,,,,,,"[20407008,20407009)"
422111,F1,20407013,20407013,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20407013,20407014)"
422111,F1,20407016,20407022,a,,1,,ανεβησαν αι ακανθαι και,a,,,,,,,,,,,,,,,,,,,,,,"[20407016,20407023)"
422111,F1,20407024,20407024,a,,1,,συνεπνιξαν,a,,,,,,,,,,,,,,,,,,,,,,"[20407024,20407025)"
422111,F1,20407026,20407026,a,,1,,αυτο,a,,,,,,,,,,,,,,,,,,,,,,"[20407026,20407027)"
422111,F1,20407034,20407034,a,,1,,εδωκεν,a,,,,,,,,,,,,,,,,,,,,,,"[20407034,20407035)"
422111,F1,20408002,20408004,b,,1,,και αλλο,b,,,,,,,,,,,,,,,,,,,,,,"[20408002,20408005)"
422111,F1,20408006,20408006,a,,1,,επεσεν,a,,,,,,,,,,,,,,,,,,,,,,"[20408006,20408007)"
422111,F1,20408008,20408008,b,,1,,επι,b,,,,,,,,,,,,,,,,,,,,,,"[20408008,20408009)"
422111,F1,20408014,20408014,a,,1,,την,a,,,,,,,,,,,,,,,,,,,,,,"[20408014,20408015)"
422111,F1,20408016,20408016,a,,1,,καλην,a,,,,,,,,,,,,,,,,,,,,,,"[20408016,20408017)"
422111,F1,20408020,20408020,a,,1,,εδιδου,a,,,,,,,,,,,,,,,,,,,,,,"[20408020,20408021)"
422111,F1,20408024,20408024,a,,1,,αναβαινοντα,a,,,,,,,,,,,,,,,,,,,,,,"[20408024,20408025)"
422111,F1,20408026,20408028,c,,1,,και αυξανοντα,c,,,,,,,,,,,,,,,,,,,,,,"[20408026,20408029)"
422111,F1,20408032,20408032,a,,1,,εφερεν,a,,,,,,,,,,,,,,,,,,,,,,"[20408032,20408033)"
422111,F1,20408034,20408046,b,,1,,ἐν τριακοντα και ἐν εξηκοντα και ἐν,b,,,,,,,,,,,,,,,,,,,,,,"[20408034,20408047)"
422111,F1,20409002,20409004,a,,1,,και ελεγεν,a,,,,,,,,,,,,,,,,,,,,,,"[20409002,20409005)"
422111,F1,20409006,20409008,b,,1,,ο εχων,b,,,,,,,,,,,,,,,,,,,,,,"[20409006,20409009)"
422111,F1,20409012,20409012,a,,1,,ακουειν,a,,,,,,,,,,,,,,,,,,,,,,"[20409012,20409013)"
422111,F1,20409015,20409015,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20409015,20409016)"
422111,F1,20410002,20410006,b,,1,,οτε δε εγενετο,b,,,,,,,,,,,,,,,,,,,,,,"[20410002,20410007)"
422111,F1,20410012,20410012,b,,1,,ηρωτησαν,b,,,,,,,,,,,,,,,,,,,,,,"[20410012,20410013)"
422111,F1,20410014,20410014,a,,1,,αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[20410014,20410015)"
422111,F1,20410016,20410026,a,,1,,οι περι αυτον συν τοις δωδεκα,a,,,,,,,,,,,,,,,,,,,,,,"[20410016,20410027)"
422111,F1,20410028,20410030,b,,1,,την παραβολην,b,,,,,,,,,,,,,,,,,,,,,,"[20410028,20410031)"
422111,F1,20411002,20411006,a,,1,,και ελεγεν αυτοις,a,,,,,,,,,,,,,,,,,,,,,,"[20411002,20411007)"
422111,F1,20411010,20411014,f,,1,,δεδοται γνωναι τα μυστηρια,f,,,,,,,,,,,,,,,,,,,,,,"[20411010,20411015)"
422111,F1,20411020,20411022,a,,1,,του θεου,a,,,,,,,,,,,,,,,,,,,,,,"[20411020,20411023)"
422111,F1,20411023,20411023,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20411023,20411024)"
422111,F1,20411024,20411040,a,,1,,εκεινοις δε τοις εξω εν παραβολαις τα παντα γινεται,a,,,,,,,,,,,,,,,,,,,,,,"[20411024,20411041)"
422111,F1,20411028,20411030,a,,1,,τοις εξω,a,,,,,,,,,,,,,,,,,,,,,,"[20411028,20411031)"
422111,F1,20411032,20411038,a,,1,,εν παραβολαις τα παντα,a,,,,,,,,,,,,,,,,,,,,,,"[20411032,20411039)"
422111,F1,20411039,20411039,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20411039,20411040)"
422111,F1,20411040,20411040,a,,1,,γινεται,a,,,,,,,,,,,,,,,,,,,,,,"[20411040,20411041)"
422111,F1,20412005,20412020,a,,1,,βλεπωσιν και μη ιδωσιν και ακουοντες ακουωσιν και,a,,,,,,,,,,,,,,,,,,,,,,"[20412005,20412021)"
422111,F1,20412005,20412005,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[20412005,20412006)"
422111,F1,20412006,20412006,a,,1,,βλεπωσιν,a,,,,,,,,,,,,,,,,,,,,,,"[20412006,20412007)"
